Unnamed: 0,Date,AAPL_Returns,MSFT_Returns,NVDA_Returns,AMZN_Returns,JNJ_Returns,JPM_Returns,XOM_Returns,CAT_Returns,PG_Returns,NEE_Returns,AAPL_Volume,MSFT_Volume,NVDA_Volume,AMZN_Volume,JNJ_Volume,JPM_Volume,XOM_Volume,CAT_Volume,PG_Volume,NEE_Volume,Market_Avg,AAPL_Lag1,AAPL_Lag5,AAPL_Lag10,AAPL_Volatility5,AAPL_Volatility20,AAPL_Mean5,AAPL_Mean20,AAPL_CrossCorr5,AAPL_Vol_Mean5,AAPL_Vol_Change,MSFT_Lag1,MSFT_Lag5,MSFT_Lag10,MSFT_Volatility5,MSFT_Volatility20,MSFT_Mean5,MSFT_Mean20,MSFT_CrossCorr5,MSFT_Vol_Mean5,MSFT_Vol_Change,NVDA_Lag1,NVDA_Lag5,NVDA_Lag10,NVDA_Volatility5,NVDA_Volatility20,NVDA_Mean5,NVDA_Mean20,NVDA_CrossCorr5,NVDA_Vol_Mean5,NVDA_Vol_Change,AMZN_Lag1,AMZN_Lag5,AMZN_Lag10,AMZN_Volatility5,AMZN_Volatility20,AMZN_Mean5,AMZN_Mean20,AMZN_CrossCorr5,AMZN_Vol_Mean5,AMZN_Vol_Change,JNJ_Lag1,JNJ_Lag5,JNJ_Lag10,JNJ_Volatility5,JNJ_Volatility20,JNJ_Mean5,JNJ_Mean20,JNJ_CrossCorr5,JNJ_Vol_Mean5,JNJ_Vol_Change,JPM_Lag1,JPM_Lag5,JPM_Lag10,JPM_Volatility5,JPM_Volatility20,JPM_Mean5,JPM_Mean20,JPM_CrossCorr5,JPM_Vol_Mean5,JPM_Vol_Change,XOM_Lag1,XOM_Lag5,XOM_Lag10,XOM_Volatility5,XOM_Volatility20,XOM_Mean5,XOM_Mean20,XOM_CrossCorr5,XOM_Vol_Mean5,XOM_Vol_Change,CAT_Lag1,CAT_Lag5,CAT_Lag10,CAT_Volatility5,CAT_Volatility20,CAT_Mean5,CAT_Mean20,CAT_CrossCorr5,CAT_Vol_Mean5,CAT_Vol_Change,PG_Lag1,PG_Lag5,PG_Lag10,PG_Volatility5,PG_Volatility20,PG_Mean5,PG_Mean20,PG_CrossCorr5,PG_Vol_Mean5,PG_Vol_Change,NEE_Lag1,NEE_Lag5,NEE_Lag10,NEE_Volatility5,NEE_Volatility20,NEE_Mean5,NEE_Mean20,NEE_CrossCorr5,NEE_Vol_Mean5,NEE_Vol_Change
406,2021-09-10,-0.0331018338201061,-0.0051808325852289,0.0135725268492044,-0.0043080014312122,-0.006544835086123,-0.0114957474270833,-0.0020336316499431,-0.0019962119444439,0.0009723331209263,-0.0106010367026085,140893200,19633400,248376000,47946000,6699300,8311600,15123700,2551200,5750000,5508000,-0.0060717270676618,-0.0067051819127398,0.0074749017450022,-0.005527138343821,0.0181530178520145,0.0141661354430917,-0.0060341390139503,0.0001225237875031,0.5106423000491646,82541220.0,1.458624534732147,-0.0098596617110271,-0.0022529425084306,-0.0096685843014188,0.0041309336843033,0.0096087538616338,-0.0036323363120644,0.0011473882084197,0.9201131801454704,17307100.0,-0.0147337782907612,-0.0072518236928382,-0.0020051073005783,-0.0065275943282773,0.0149810244650582,0.0230166963669155,0.000820601433763,0.0063530365665212,0.2332715242451084,235661000.0,0.261714146381111,-0.0117260043360845,-0.0045644788893179,0.0050982572629307,0.0083058934854821,0.0103936449112356,0.0003756558594599,0.0025005261915602,0.7924012383491644,53934000.0,-0.1183804060017652,-0.0222803116947829,0.0068491452814611,-0.0053376710425215,0.0094956432924873,0.0088454569248032,-0.0092345679216036,-0.0020698705432542,0.7483898575946628,5886480.0,-0.0583729232845134,0.0043532163704944,0.0046330639208247,0.0051581651541008,0.0058164159421999,0.0093378922514339,-0.0038805084418119,-0.0013458378410829,-0.2566390425235557,8262780.0,0.0515289146413977,0.0007401389117163,0.0243629765568273,-0.013523269715876,0.003755377904429,0.0163274581601784,-0.0040208200381917,-0.0028977491776504,-0.660269377548869,16237120.0,-0.2086307218954727,-0.0065289030135206,0.0183689408631244,-0.0163903313899204,0.0029178638627389,0.0127796229950496,-0.0064734099119843,-0.0034989574892522,-0.4000631404566684,2617060.0,-0.0816084092299939,-0.0042187129533338,0.0007646127767266,-0.0017526877102603,0.0047602128726387,0.0059202127241408,0.0002590926912667,0.0004277522404096,0.4535836727328438,6197900.0,-0.0951579146143799,-0.0069411671072486,0.013358605053529,-0.0039812952113462,0.01134643622416,0.0104556040899268,-0.0035594831914244,0.0014304302726512,0.2883542064702867,5451760.0,0.3407005330672055
407,2021-09-13,0.0038936455336597,0.0043286635899089,-0.0145028948993722,-0.003453289760797,-0.0070072331104532,0.0158874196955505,0.0257503132647489,0.0058047861409431,0.010754045558585,-0.0041208858436314,102404300,23652900,297500000,51380000,6273500,10052800,22052300,2699100,9952500,6498800,0.0037334570169142,-0.0331018338201061,0.00423042105182,0.0071848591329826,0.0181059745503539,0.0141888815679632,-0.0061014941175824,0.0002466851990548,0.4710242476937109,91460340.0,-0.2731778396686284,-0.0051808325852289,-3.3198618853647055e-05,0.0021064455166011,0.005359034692352,0.0093897563035981,-0.0027599638703119,0.0008393474646338,0.956435510250218,19088100.0,0.2047276579706012,0.0135725268492044,0.0199589178485828,0.0257387474131236,0.0114971241316418,0.0233930663815408,-0.0060717611158279,0.004917018382089,-0.6210310544979715,239054600.0,0.1977807839726866,-0.0043080014312122,0.0043110862647286,0.0101417567246577,0.0081096789616439,0.0104099116838315,-0.0011772193456451,0.0024721031008384,0.30564569267451,53907200.0,0.0716222416885663,-0.006544835086123,0.0006290432186923,-0.0021351791684137,0.0080105651884186,0.0086982155239214,-0.0107618231874327,-0.0027198744743025,0.5070682101492858,6321800.0,-0.0635588792858955,-0.0114957474270833,-0.0060450099818638,0.0080370167631014,0.0103102182235247,0.0097877610451103,0.0005059774936708,7.902852411149214e-06,0.6812040616930835,8681400.0,0.2094903508349777,-0.0020336316499431,-0.0038127446725033,0.0193749687624873,0.013855447093866,0.0174257396117901,0.0018917915492586,-0.0011045750071953,0.7030443386215215,17879580.0,0.4581286325436235,-0.0019962119444439,-0.0066580615716168,0.0075271507760237,0.0061990161627337,0.0129044611382445,-0.0039808403694724,-0.0028295792937414,0.6397352267718872,2654480.0,0.057972718720602,0.0009723331209263,0.0006949358817303,-0.0007724746383538,0.0067148239975762,0.006288908007558,0.0022709146266376,0.0007241349867017,0.8253412518436061,7095120.0,0.7308695652173913,-0.0106010367026085,-0.0091352835330852,-0.0047725213218402,0.0109448988872209,0.0104815845846833,-0.0025566036535336,0.0009533087156719,0.2931961138500208,5827300.0,0.1798838053740015
408,2021-09-14,-0.0095622250214125,0.0094277288516453,0.004062790478174,-0.0020739809620994,-0.0060316112646099,-0.0174530798759071,-0.0142676644681494,-0.0187681186777752,-0.0017164746851149,0.0007091802383931,109296300,21853400,199755000,38738000,5259600,11685600,19940300,3757600,5831800,4658200,-0.0055673455386855,0.0038936455336597,0.0154893330398531,0.0304168634646364,0.0135240710074605,0.0139882479983429,-0.0111118057298355,-0.0009088224255128,0.6179751199999786,96863940.0,0.0673018613476192,0.0043286635899089,-0.0031879063365699,0.0129118985610185,0.0076059660830384,0.0095199656241167,-0.0002368368326689,0.001011948234858,0.4484767453292019,20022700.0,-0.0760794659428654,-0.0145028948993722,-0.0079237077801963,0.0022971702068601,0.0122400945120714,0.0230634639262768,-0.0036744614641539,0.0057096168133136,-0.6618929154933082,239384200.0,-0.3285546218487395,-0.003453289760797,0.0089820243691383,0.0214769988669896,0.0058355477293744,0.0104581360681759,-0.0033884204118926,0.0022922066924445,0.4056225570276824,50703200.0,-0.2460490463215259,-0.0070072331104532,-0.0155393534191508,0.0042215494890502,0.0077160108880173,0.008269463913797,-0.0088602747565245,-0.0034725328304327,0.4371436056974587,6001740.0,-0.1616163226269227,0.0158874196955505,-0.0017553653565284,-0.0160073633997123,0.0131656069092737,0.0104528566809453,-0.0026335654102048,-0.0005365908628353,0.6848388003641089,9161400.0,0.162422409676906,0.0257503132647489,-0.0058318992223597,-0.010937902354449,0.0154526199175919,0.0174115124054718,0.0002046385001007,-0.0010869377198848,0.7423656186389007,18996760.0,-0.095772323068342,0.0058047861409431,-0.0101725899858634,-0.006484185440124,0.0089339299764964,0.0133885093365967,-0.0056999461078547,-0.0035712505253573,0.6415618332241994,2877780.0,0.3921677596235782,0.010754045558585,-0.0037487987866979,0.0043568476607243,0.0063085596804602,0.0061333224521247,0.0026773794469542,0.0002902056603179,0.9348726073121234,6957360.0,-0.4140366742024617,-0.0041208858436314,-0.0077023084750538,0.0064738814944886,0.0105971657112789,0.0104142770109263,-0.0008743059108442,0.0006891756254349,0.2586161775915225,5400680.0,-0.2832215178186742
409,2021-09-15,0.0061437911247814,0.016778658346964,0.0044508056570033,0.0074753913326539,0.0037622042056224,0.0069395694403631,0.0337118928453117,0.0168042782041704,-0.0021313973869813,-0.0003543889406596,83281300,28356300,166538000,59150000,7935300,11691500,23240900,3342700,6237100,5707000,0.0093580804829229,-0.0095622250214125,-0.0100834334285792,-0.0084246753828426,0.0156175822099435,0.0140158144893637,-0.0078663608191634,-0.0002939406091845,0.7232962751847223,98636160.0,-0.2380226961022468,0.0094277288516453,9.991769135719863e-05,-0.0056325839877705,0.0107840214536668,0.0100220829859461,0.0030989112984524,0.0021088650911721,0.75945755872736,22684600.0,0.2975692569577275,0.004062790478174,-0.0142529060559375,-0.0131811305328665,0.0109935249590193,0.0219369268914185,6.628087843424807e-05,0.0071652329460398,-0.2060843697672177,221805000.0,-0.1662887036619859,-0.0020739809620994,0.0046191744307297,0.014385200022726,0.0068644683819363,0.0094338131172871,-0.0028171770315078,0.0035303275666008,0.8070261673905116,50319600.0,0.526924466931695,-0.0060316112646099,-0.0024373826266537,-0.0030522182159655,0.0093345293474779,0.0079155286436409,-0.0076203573900693,-0.0037427017269045,0.7222861603841307,6656460.0,0.5087268993839835,-0.0174530798759071,-0.0044596358140787,-0.0030542314176479,0.0137445882333625,0.0102096770266689,-0.0003537243593164,0.0004144374805906,0.644991825593117,9929160.0,0.0005048949133976,-0.0142676644681494,-0.009165963557869,-0.0116025565202084,0.0201392629343138,0.018996430945901,0.0087802097807368,0.0009383013619818,0.9315882007164884,19893600.0,0.1655240894068794,-0.0187681186777752,-0.0070112830444772,-0.0027428265198573,0.0133280225006069,0.0135671799383667,-0.0009368338581252,-0.0017503782989976,0.864974282972375,3025700.0,-0.1104162231211411,-0.0017164746851149,0.0075957061937086,-0.0037780556194481,0.0058992115745363,0.0061473415733921,0.0007319587308162,0.0001006683140321,0.3350558465114899,6825220.0,0.0694982681161906,0.0007091802383931,0.0165823798608739,0.0004767391607267,0.0046734166432408,0.0104161793611725,-0.0042616596711509,0.0006654975884702,0.4898407997888436,5296060.0,0.2251513460134815
410,2021-09-16,-0.0016104209863018,0.0013121631063646,-0.0044310837643184,0.0035819053548502,-0.0012088446685427,-0.0004427472884288,-0.0106343939018711,-0.0103534936423139,-0.0069596437268706,-0.0072096995829842,68034100,19550800,156033000,51672000,5665400,10880900,17907200,3120100,6142100,5380600,-0.0037956259100416,0.0061437911247814,-0.0067051819127398,0.0044786444922075,0.0158763395127586,0.0127117987476856,-0.0068474086338758,0.000900598405953,0.7370526918711561,100781840.0,-0.1830807155988199,0.016778658346964,-0.0098596617110271,-0.0001655916962189,0.0082988914254014,0.009837038952735,0.0053332762619307,0.0024804153656829,0.7117118540471888,22609360.0,-0.3105306404573233,0.0044508056570033,-0.0072518236928382,0.0025015549341036,0.0105890354088942,0.0210795513897145,0.0006304288641382,0.0080177941280815,-0.3466519863596186,213640400.0,-0.0630786967538939,0.0074753913326539,-0.0117260043360845,0.0023654092095504,0.0050793290966888,0.0086413828322287,0.000244404906679,0.0043377472038516,0.5953434232476517,49777200.0,-0.1264243448858834,0.0037622042056224,-0.0222803116947829,0.0035235078090118,0.0046348042890214,0.0076432192336641,-0.0034060639848212,-0.0031679237462333,0.6303210687340166,6366620.0,-0.2860509369526042,0.0069395694403631,0.0043532163704944,-0.0014378824955048,0.0134991407447211,0.0099652742112542,-0.0013129170911011,0.0008476727509387,0.7942437956260009,10524480.0,-0.0693324209896077,0.0337118928453117,0.0007401389117163,-0.0137563484762279,0.0218447232952153,0.018497601198632,0.0065053032180194,0.0014595006040682,0.9466517978403663,19652880.0,-0.2294962759617742,0.0168042782041704,-0.0065289030135206,-0.0138000555247171,0.0138295108415265,0.0132512783861578,-0.0017017519838839,-0.0014176973840586,0.8849985141897138,3094140.0,-0.0665928740239926,-0.0021313973869813,-0.0042187129533338,0.0101831503316012,0.0065641421135278,0.0058306703224254,0.0001837725761089,0.0002979667604793,0.285745691002186,6782700.0,-0.0152314376873867,-0.0003543889406596,-0.0069411671072486,0.0160731392373485,0.0047132804332237,0.010493709805629,-0.0043153661662981,3.107700436078909e-05,0.462842798416464,5550520.0,-0.0571929209742421
411,2021-09-17,-0.0183481654296314,-0.0175284488293063,-0.0153765806233138,-0.0073733198661622,-0.0028447528475569,-0.0025933813017919,-0.0118238625994818,-0.018909482163423,0.0015957295831352,-0.0280952155415348,129868800,41372500,294503000,92332000,13419800,25581600,30000400,6351100,18737400,15390400,-0.0121297479619066,-0.0016104209863018,-0.0331018338201061,0.0074749017450022,0.0100954326816395,0.0134111760537312,-0.0038966749557809,-0.0001329632224638,0.950820507770496,98576960.0,0.9088780479200872,0.0013121631063646,-0.0051808325852289,-0.0022529425084306,0.012817036118752,0.0098164464097933,0.0028637530131152,0.0005652494812154,0.8216254633277327,26957180.0,1.1161538146776602,-0.0044310837643184,0.0135725268492044,-0.0020051073005783,0.0096128425992068,0.0202962492600983,-0.0051593926303654,0.0052584218401662,0.3882090395569755,222865800.0,0.8874404773349227,0.0035819053548502,-0.0043080014312122,-0.0045644788893179,0.0058869437766518,0.0088330057559932,-0.0003686587803109,0.0041794721461589,0.7175642496637765,58654400.0,0.7868865149403932,-0.0012088446685427,-0.006544835086123,0.0068491452814611,0.0042909995234836,0.0071978196607807,-0.002666047537108,-0.003699589805459,0.413148238357114,7710720.0,1.3687294807074522,-0.0004427472884288,-0.0114957474270833,0.0046330639208247,0.0123592711536813,0.0097664911739245,0.0004675561339571,0.0011357966719067,0.625021519805298,13978480.0,1.351055519304469,-0.0106343939018711,-0.0020336316499431,0.0243629765568273,0.023198291585024,0.017225009325952,0.0045472570281116,0.0023943285697115,0.9185471707935824,22628220.0,0.6753261258041459,-0.0103534936423139,-0.0019962119444439,0.0183689408631244,0.0158416303598068,0.0126862240659581,-0.0050844060276797,-0.0010858191248239,0.960895935475632,3854120.0,1.0355437325726735,-0.0069596437268706,0.0009723331209263,0.0007646127767266,0.0065887388203925,0.0051823360862406,0.0003084518685506,-0.0002119201999675,0.1787604706649228,9380180.0,2.050650429006366,-0.0072096995829842,-0.0106010367026085,0.013358605053529,0.0117645906573186,0.0122197844946719,-0.0078142019340833,-0.0014506889482188,0.7108891376521039,7527000.0,1.8603501468237744
412,2021-09-20,-0.0213608604658409,-0.0185747693653925,-0.0359360401684553,-0.0308417443843135,-0.0057056329572974,-0.0299339782930809,-0.0266495456768526,-0.0447058488660118,-0.0100454638669027,0.0006126297318269,123478900,38278700,349440000,93382000,7270800,15819900,27555100,9151100,10238700,8994100,-0.022314125431232,-0.0183481654296314,0.0038936455336597,0.00423042105182,0.0114501278558788,0.0139781899432331,-0.008947576155681,-0.0017088533675004,0.9536649506025172,102791880.0,-0.0492027338359944,-0.0175284488293063,0.0043286635899089,-3.3198618853647055e-05,0.0158875461449035,0.0088086550581739,-0.0017169335779449,-0.0016422635127781,0.9034231458155796,29882340.0,-0.074779140733579,-0.0153765806233138,-0.0145028948993722,0.0199589178485828,0.0168645488166468,0.0192099895971202,-0.009446021684182,0.0008906667580179,0.8910519459498758,233253800.0,0.1865413934662805,-0.0073733198661622,-0.003453289760797,0.0043110862647286,0.0150639713947555,0.0118069619838837,-0.0058463497050142,0.0024460271912265,0.919487773917644,67054800.0,0.0113720053719186,-0.0028447528475569,-0.0070072331104532,0.0006290432186923,0.003990772556624,0.0069180299850773,-0.0024057275064769,-0.0042284650038413,0.8207448764315178,7910180.0,-0.4582035499783902,-0.0025933813017919,0.0158874196955505,-0.0060450099818638,0.0148118815004592,0.0119669290640112,-0.0086967234637691,-0.0005035153385958,0.8182070618495941,15131900.0,-0.3815906745473308,-0.0118238625994818,0.0257503132647489,-0.0038127446725033,0.0230605983859574,0.0184105050098842,-0.0059327147602086,0.0010523595717667,0.9035331007363152,23728780.0,-0.0815089132144905,-0.018909482163423,0.0058047861409431,-0.0066580615716168,0.0220502176098778,0.0159563727170709,-0.0151865330290707,-0.0034409513398274,0.9798864669902648,5144520.0,0.4408685109666042,0.0015957295831352,0.010754045558585,0.0006949358817303,0.0046156023990586,0.0056213813087965,-0.0038514500165468,-0.0007486850888501,0.410664254342829,9437420.0,-0.4535687982324121,-0.0280952155415348,-0.0041208858436314,-0.0091352835330852,0.0123137326548253,0.0111013757883159,-0.0068674988189917,-0.0024431145200005,0.1932086245365703,8026060.0,-0.4156032331843227
413,2021-09-21,0.0034275266164076,0.0016991026851715,0.0062994510893439,-0.0036057473697842,0.0043953035059671,0.0001307518992186,-0.0009312123062857,-0.0051359024134367,0.0015395111906464,0.0028153744867589,75834000,22364100,204688000,55618000,6663600,8999900,19696800,5699900,6651300,6450700,0.0010634159384007,-0.0213608604658409,-0.0095622250214125,0.0154893330398531,0.0126830630915115,0.0137520870486796,-0.006349625828117,-0.0020503203113587,0.9545475488286064,96099420.0,-0.3858545873019601,-0.0185747693653925,0.0094277288516453,-0.0031879063365699,0.014875953420058,0.0088217991430929,-0.0032626588112397,-0.001604943857781,0.9523008923349752,29984480.0,-0.4157560209724991,-0.0359360401684553,0.004062790478174,-0.0079237077801963,0.0173355372273429,0.0145274749037278,-0.008998689561948,-0.0015374524293595,0.9510549433615962,234240400.0,-0.4142399267399267,-0.0308417443843135,-0.0020739809620994,0.0089820243691383,0.0149834342521551,0.0110654280531542,-0.0061527029865511,0.0012357220726733,0.9027774401525168,70430800.0,-0.4044034182176437,-0.0057056329572974,-0.0060316112646099,-0.0155393534191508,0.0043320878878715,0.0071814468240685,-0.0003203445523615,-0.0037928698399532,0.9352013241933492,8190980.0,-0.0835121307146393,-0.0299339782930809,-0.0174530798759071,-0.0017553653565284,0.0142914279379561,0.0115540339121437,-0.0051799571087439,-0.0011368260115732,0.8934362101642451,14594760.0,-0.4311025986257815,-0.0266495456768526,-0.0142676644681494,-0.0058318992223597,0.0226226448530187,0.0158080152046825,-0.0032654243278358,-0.0010514557885666,0.9092110016744572,23680080.0,-0.2851849566867839,-0.0447058488660118,-0.0187681186777752,-0.0101725899858634,0.0223375711668102,0.0149290790335925,-0.012460089776203,-0.0047224331050715,0.984511551071905,5532980.0,-0.3771349892362666,-0.0100454638669027,-0.0017164746851149,-0.0037487987866979,0.0051865016218013,0.0055464191220147,-0.0032002528413945,-0.0004166890456767,0.490269769080474,9601320.0,-0.3503765126432067,0.0006126297318269,0.0007091802383931,-0.0077023084750538,0.0126686306151482,0.0101687493577999,-0.0064462599693185,-0.0012128663974674,0.2832731642019511,8384560.0,-0.2827853815278904
414,2021-09-22,0.0168726213532306,0.0128221655757398,0.0327121862300687,0.010892348194075,-0.0036467766053148,0.0191528161703684,0.0292689511115744,0.0079540995521378,0.0034241526817251,-0.0002438622309904,76404300,26626300,268726000,48228000,5657100,11236200,25690600,3924400,6332500,5662200,0.0129208702032614,0.0034275266164076,0.0061437911247814,-0.0100834334285792,0.0158398713292715,0.0143893032739413,-0.0042038597824271,-0.0011766375034812,0.9774306904523724,94724020.0,0.0075203734472664,0.0016991026851715,0.016778658346964,9.991769135719863e-05,0.0135933106318646,0.0092969391681141,-0.0040539573654845,-0.0006306683677203,0.954330959065683,29638480.0,0.1905822277668227,0.0062994510893439,0.0044508056570033,-0.0142529060559375,0.0255012279859014,0.0163293510754683,-0.0033464134473349,0.0004738816521392,0.9959765696610748,254678000.0,0.3128566403501915,-0.0036057473697842,0.0074753913326539,0.0046191744307297,0.0158152371472346,0.0109998352862425,-0.0054693116142669,0.0011693235439237,0.911654033412176,68246400.0,-0.1328706533855945,0.0043953035059671,0.0037622042056224,-0.0024373826266537,0.0038238491204284,0.0068831955001628,-0.0018021407145489,-0.0033502375924363,0.3938623486254323,7735340.0,-0.151044480461012,0.0001307518992186,0.0069395694403631,-0.0044596358140787,0.0175524065484177,0.0123245615230984,-0.0027373077627429,-0.0004886936085438,0.9433240971294956,14503700.0,0.2484805386726518,-0.0009312123062857,0.0337118928453117,-0.009165963557869,0.0208227753568198,0.0171058527067501,-0.0041540126745833,2.22843531342623e-06,0.9507000108080478,24170020.0,0.3043032370740424,-0.0051359024134367,0.0168042782041704,-0.0070112830444772,0.0196248509722832,0.0144030050879629,-0.0142301255066095,-0.0051495401771485,0.9738431456692034,5649320.0,-0.3114966929244372,0.0015395111906464,-0.0021313973869813,0.0075957061937086,0.0060034711944615,0.0052988652802062,-0.0020891428276533,0.0001597895089863,0.7077807095803705,9620400.0,-0.0479304797558371,0.0028153744867589,-0.0003543889406596,0.0165823798608739,0.0126820070227091,0.0101611081599703,-0.0064241546273847,-0.0010710328554895,0.2937422097728751,8375600.0,-0.1222347962236656
415,2021-09-23,0.0067193512421277,0.003281890986081,0.0246568999312479,0.0106359407960527,0.005673046065356,0.033801505827514,0.0338706507914459,0.0275410565590601,0.0041086245539545,-0.0076925969086469,64838200,18604600,248555000,47588000,4697900,12336100,23069400,3367800,5171200,6414300,0.0142596369844192,0.0168726213532306,-0.0016104209863018,-0.0067051819127398,0.0166006000504026,0.014386372384457,-0.0025379053367412,-0.0004195987997283,0.9491981439442088,94084840.0,-0.1513802233643918,0.0128221655757398,0.0013121631063646,-0.0098596617110271,0.0138144474398381,0.0093308075555295,-0.0036600117895413,-0.0003657942514682,0.932940029489726,29449240.0,-0.3012697971554441,0.0327121862300687,-0.0044310837643184,-0.0072518236928382,0.0283506499332183,0.0166958750994589,0.0024711832917782,0.0007431090745779,0.990991729267699,273182400.0,-0.0750615868952018,0.010892348194075,0.0035819053548502,-0.0117260043360845,0.017087931760968,0.0111698525602208,-0.0040585045260264,0.0018009462914655,0.9590772532558688,67429600.0,-0.0132702994111304,-0.0036467766053148,-0.0012088446685427,-0.0222803116947829,0.0051122798623705,0.0071208014763797,-0.0004257625677692,-0.0027359001566112,0.6085776365267268,7541840.0,-0.1695568400770712,0.0191528161703684,-0.0004427472884288,0.0043532163704944,0.0241227797894607,0.0137799628748303,0.0041115428604456,0.0001707551294953,0.94920495770682,14794740.0,0.0978889660205406,0.0292689511115744,-0.0106343939018711,0.0007401389117163,0.0261824931226253,0.0187111041613284,0.00474699626408,0.0016054448561017,0.9786590687302744,25202460.0,-0.102029536094914,0.0079540995521378,-0.0103534936423139,-0.0065289030135206,0.0273090785833963,0.0158268693165937,-0.0066512154663347,-0.004282849105102,0.9659869753009338,5698860.0,-0.1418305983080215,0.0034241526817251,-0.0069596437268706,-0.0042187129533338,0.0057955995050318,0.0052929200240087,0.0001245108285117,0.000543297007975,0.8421520593811673,9426220.0,-0.1833872878010264,-0.0002438622309904,-0.0072096995829842,-0.0069411671072486,0.0126913202177155,0.0101706520290734,-0.0065207340925172,-0.0016874166067842,0.2193523640528945,8582340.0,0.1328282293101621
416,2021-09-24,0.0006129298908625,-0.0007006610639751,-0.0178364067467179,0.0027868730462519,-0.0030325855411957,0.0115402077751505,0.0089347516255133,0.00101722319168,-0.0044387023202044,-0.0070135411979395,53477900,14999000,217655000,42324000,4399300,10102400,22328600,2199500,5009400,6113800,-0.0008129911340574,0.0067193512421277,-0.0183481654296314,-0.0331018338201061,0.0140568355205734,0.0143370712540073,0.0012543137273575,-0.0001125953879941,0.9521827651702588,78806660.0,-0.175209984237687,0.003281890986081,-0.0175284488293063,-0.0051808325852289,0.0114361833105299,0.0090721217672524,-0.000294454236475,8.260191040392426e-05,0.9378997634099538,24174540.0,-0.1938015329542156,0.0246568999312479,-0.0153765806233138,0.0135725268492044,0.028756228864521,0.0171406464897786,0.0019792180670974,0.0001776684536558,0.9384854532436584,257812800.0,-0.1243185612842228,0.0106359407960527,-0.0073733198661622,-0.0043080014312122,0.0171989457295669,0.0111458729326805,-0.0020264659435436,0.0016853770806316,0.9736496162363664,57428000.0,-0.1106161217113558,0.005673046065356,-0.0028447528475569,-0.006544835086123,0.0051351382012005,0.0070950820594284,-0.0004633291064969,-0.0026206458815449,0.5648785437825725,5737740.0,-0.0635603141829328,0.033801505827514,-0.0025933813017919,-0.0114957474270833,0.0239682675919521,0.0139740621210753,0.0069382606758341,0.0004898572605478,0.9595735350930724,11698900.0,-0.1810701923622538,0.0338706507914459,-0.0118238625994818,-0.0020336316499431,0.0244890368483939,0.018427133250464,0.008898719109079,0.0027283459231712,0.9734412082823836,23668100.0,-0.0321118017807138,0.0275410565590601,-0.018909482163423,-0.0019962119444439,0.0265154116697696,0.0156030606750803,-0.0026658743953141,-0.003412471376022,0.9621376841335824,4868540.0,-0.3469030227448185,0.0041086245539545,0.0015957295831352,0.0009723331209263,0.0060359640992212,0.0053874761349373,-0.0010823755521562,0.0004089962774778,0.9514733336161753,6680620.0,-0.0312886757425742,-0.0076925969086469,-0.0280952155415348,-0.0106010367026085,0.0047480429099169,0.0102290790076631,-0.0023043992237981,-0.0018390289061138,-0.3796880807903455,6727020.0,-0.0468484479990022
417,2021-09-27,-0.0105500673077871,-0.017304292105857,-0.0190661825483721,-0.0057568350779313,-0.007240336926115,0.0241654046912336,0.0296927814007403,0.0161568336203621,-0.0131663204770228,-0.0240397785241968,74150700,23571700,245215000,72690000,5775500,13220900,32972200,3033100,5749700,8600900,-0.0027108793254946,0.0006129298908625,-0.0213608604658409,0.0038936455336597,0.0099360600529429,0.0144102343519877,0.0034164723589682,-0.0009993417100326,0.8193023778496499,68941020.0,0.3865671613881623,-0.0007006610639751,-0.0185747693653925,0.0043286635899089,0.0109314568503574,0.0098492152443874,-4.0358784567961355e-05,-0.0008879349707189,0.7493769879632914,21233140.0,0.5715514367624508,-0.0178364067467179,-0.0359360401684553,-0.0145028948993722,0.0237492444869696,0.0165415210209387,0.005353189591114,-0.0020625780444188,0.9383705317507802,236967800.0,0.1266224070202843,0.0027868730462519,-0.0308417443843135,-0.003453289760797,0.0077614396878441,0.0110777564925624,0.0029905159177328,0.0008904474905022,0.9157707347859882,53289600.0,0.7174652679330875,-0.0030325855411957,-0.0057056329572974,-0.0070072331104532,0.0055554837649475,0.0071681544817177,-0.0007702699002604,-0.00287590376943,0.4466129601845375,5438680.0,0.3128224944877593,0.0115402077751505,-0.0299339782930809,0.0158874196955505,0.0127453446592032,0.0148692184975635,0.017758137272697,0.0012962766569544,0.5277057509390415,11179100.0,0.3086890243902438,0.0089347516255133,-0.0266495456768526,0.0257503132647489,0.015269856222662,0.0190515552930027,0.0201671845245976,0.0032442365550838,0.5591830952901456,24751520.0,0.4766801322071246,0.00101722319168,-0.0447058488660118,0.0058047861409431,0.0128291648571573,0.0160348524029227,0.0095066621019606,-0.0029809872338051,0.5113120411930309,3644940.0,0.37899522618777,-0.0044387023202044,-0.0100454638669027,0.010754045558585,0.0072365094147909,0.0061843863828375,-0.0017065468741802,-0.0002106960144556,0.8011303648566558,5782820.0,0.1477821695212999,-0.0070135411979395,0.0006126297318269,-0.0041208858436314,0.0103988587683643,0.0113641950079645,-0.0072348808750029,-0.0028023917662317,0.4193288921981093,6648380.0,0.406801007556675
